time,open,high,low,close,volume
2026-05-08 00:00:00.372,28773.25,28774,28773.25,28774,4
2026-05-08 00:00:02.488,28772.25,28774.75,28772.25,28774.75,31
2026-05-08 00:00:51.052,28773,28775,28770.5,28770.5,234
2026-05-08 00:00:51.052,28772.25,28772.25,28769.75,28769.75,37
2026-05-08 00:01:10.888,28771.5,28771.5,28769,28769,105
2026-05-08 00:01:13.716,28770.75,28770.75,28768.25,28768.25,13
2026-05-08 00:02:00.852,28770,28770,28767.5,28767.5,132
2026-05-08 00:02:00.928,28769.25,28769.25,28766.75,28766.75,6
2026-05-08 00:02:07.920,28768.5,28768.5,28766,28766,28
2026-05-08 00:02:21.272,28767.75,28767.75,28765.25,28765.25,51
2026-05-08 00:02:29.564,28767,28767,28764.5,28764.5,61
2026-05-08 00:02:32.324,28766.25,28766.25,28763.75,28763.75,23
2026-05-08 00:03:49.408,28765.5,28768,28763.25,28768,226
2026-05-08 00:03:59.216,28766.25,28768.75,28766.25,28768.75,17
2026-05-08 00:04:26.740,28767,28769.5,28767,28769.5,38
2026-05-08 00:04:44.576,28767.75,28770.25,28767.75,28770.25,42
2026-05-08 00:04:50.336,28768.5,28771,28768.5,28771,29
2026-05-08 00:04:50.336,28769.25,28771.75,28769.25,28771.75,23
2026-05-08 00:05:09.800,28770,28772.5,28770,28772.5,104
2026-05-08 00:05:34.900,28770.75,28773.25,28770.75,28773.25,77
2026-05-08 00:06:00.800,28771.5,28773.5,28769,28769,76
2026-05-08 00:07:13.156,28770.75,28773.25,28768.25,28773.25,130
2026-05-08 00:07:14.888,28771.5,28774,28771.5,28774,20
2026-05-08 00:08:30.676,28772.25,28774.75,28770.25,28774.75,173
2026-05-08 00:08:49.180,28773,28775.5,28773,28775.5,35
2026-05-08 00:09:04.108,28773.75,28776.25,28773.75,28776.25,39
2026-05-08 00:09:24.584,28774.5,28777,28774.5,28777,57
2026-05-08 00:09:25.832,28775.25,28777.75,28775.25,28777.75,16
2026-05-08 00:09:25.832,28776,28778.5,28776,28778.5,25
2026-05-08 00:09:28.376,28776.75,28779.25,28776.75,28779.25,47
2026-05-08 00:09:47.112,28777.5,28780,28777.5,28780,175
2026-05-08 00:10:00.108,28778.25,28780.75,28778,28780.75,146
2026-05-08 00:10:18.844,28779,28781.5,28779,28781.5,183
2026-05-08 00:10:18.920,28779.75,28782.25,28779.75,28782.25,13
2026-05-08 00:10:20.028,28780.5,28783,28780.5,28783,86
2026-05-08 00:10:20.032,28781.25,28783.75,28781.25,28783.75,28
2026-05-08 00:10:20.032,28782,28784.5,28782,28784.5,16
2026-05-08 00:10:22.504,28782.75,28785.25,28782.75,28785.25,222
2026-05-08 00:11:04.744,28783.5,28785.5,28781,28781,414
2026-05-08 00:11:06.912,28782.75,28782.75,28780.25,28780.25,7
2026-05-08 00:11:49.384,28782,28783.75,28779.5,28779.5,151
2026-05-08 00:11:55.908,28781.25,28781.25,28778.75,28778.75,56
2026-05-08 00:12:03.800,28780.5,28780.5,28778,28778,59
2026-05-08 00:12:26.420,28779.75,28782.25,28777.5,28782.25,131
2026-05-08 00:13:11.160,28780.5,28782.75,28778,28778,91
2026-05-08 00:13:54.972,28779.75,28779.75,28777.25,28777.25,110
2026-05-08 00:13:55.404,28779,28779,28776.5,28776.5,16
2026-05-08 00:14:34.284,28778.25,28778.5,28775.75,28775.75,100
2026-05-08 00:14:34.592,28777.5,28777.5,28775,28775,6
2026-05-08 00:14:34.592,28776.75,28776.75,28774.25,28774.25,2
2026-05-08 00:14:34.592,28776,28776,28773.5,28773.5,11
2026-05-08 00:14:34.592,28775.25,28775.25,28772.75,28772.75,35
2026-05-08 00:14:45.244,28774.5,28774.5,28772,28772,82
2026-05-08 00:15:17.132,28773.75,28773.75,28771.25,28771.25,132
2026-05-08 00:15:17.488,28773,28773,28770.5,28770.5,4
2026-05-08 00:15:17.632,28772.25,28772.25,28769.75,28769.75,12
2026-05-08 00:15:20.212,28771.5,28771.5,28769,28769,31
2026-05-08 00:15:20.212,28770.75,28770.75,28768.25,28768.25,25
2026-05-08 00:15:27.948,28770,28770,28767.5,28767.5,80
2026-05-08 00:15:29.224,28769.25,28769.25,28766.75,28766.75,20
2026-05-08 00:15:39.512,28768.5,28768.5,28766,28766,76
2026-05-08 00:15:39.656,28767.75,28767.75,28765.25,28765.25,7
2026-05-08 00:15:41.292,28767,28767,28764.5,28764.5,12
2026-05-08 00:15:41.840,28766.25,28766.25,28763.75,28763.75,9
2026-05-08 00:15:41.920,28765.5,28765.5,28763,28763,11
2026-05-08 00:15:42.044,28764.75,28764.75,28762.25,28762.25,22
2026-05-08 00:15:42.044,28764,28764,28761.5,28761.5,18
2026-05-08 00:16:04.392,28763.25,28764.5,28760.75,28760.75,257
2026-05-08 00:16:41.784,28762.5,28765,28760,28765,219
2026-05-08 00:16:52.452,28763.25,28765.75,28763.25,28765.75,48
2026-05-08 00:17:03.160,28764,28766.5,28764,28766.5,52
2026-05-08 00:17:06.424,28764.75,28767.25,28764.75,28767.25,17
2026-05-08 00:17:16.204,28765.5,28768,28765.5,28768,68
2026-05-08 00:17:16.204,28766.25,28768.75,28766.25,28768.75,12
2026-05-08 00:17:16.204,28767,28769.5,28767,28769.5,23
2026-05-08 00:17:32.324,28767.75,28770.25,28767.25,28770.25,71
2026-05-08 00:17:34.468,28768.5,28771,28768.5,28771,6
2026-05-08 00:17:47.424,28769.25,28771.75,28769.25,28771.75,56
2026-05-08 00:17:55.088,28770,28772.5,28770,28772.5,21
2026-05-08 00:18:12.172,28770.75,28773.25,28770.75,28773.25,53
2026-05-08 00:18:23.520,28771.5,28774,28771.5,28774,33
2026-05-08 00:18:37.548,28772.25,28774.75,28772.25,28774.75,50
