time,open,high,low,close,volume
2026-05-04 00:01:27.920,27930.75,27934.75,27930.5,27934.75,333
2026-05-04 00:05:30.800,27922.75,27938.75,27922.75,27938.75,1048
2026-05-04 00:12:13.936,27926.75,27942.75,27926.75,27942.75,1882
2026-05-04 00:19:05.940,27930.75,27946.75,27930.75,27946.75,1579
2026-05-04 00:21:12.160,27934.75,27950.75,27934.75,27950.75,1467
2026-05-04 01:14:25.352,27938.75,27954.75,27931.5,27954.75,14089
2026-05-04 01:19:03.044,27942.75,27958.75,27942.75,27958.75,1960
2026-05-04 01:19:05.748,27946.75,27962.75,27946.75,27962.75,439
2026-05-04 01:29:49.904,27950.75,27966.5,27934.75,27934.75,6506
2026-05-04 01:30:11.932,27946.75,27946.75,27930.75,27930.75,469
2026-05-04 02:01:03.680,27942.75,27953,27926.75,27926.75,10217
2026-05-04 02:01:22.368,27938.75,27938.75,27922.75,27922.75,434
2026-05-04 02:03:08.428,27934.75,27934.75,27918.75,27918.75,1117
2026-05-04 02:05:31.048,27930.75,27930.75,27914.75,27914.75,1223
2026-05-04 02:05:34.384,27926.75,27926.75,27910.75,27910.75,183
2026-05-04 02:06:03.804,27922.75,27922.75,27906.75,27906.75,731
2026-05-04 02:25:48.716,27918.75,27926.75,27902.75,27902.75,7487
2026-05-04 02:26:16.516,27914.75,27914.75,27898.75,27898.75,476
2026-05-04 02:26:39.420,27910.75,27910.75,27894.75,27894.75,480
2026-05-04 02:38:37.912,27906.75,27918.75,27890.75,27890.75,5696
2026-05-04 02:39:59.036,27902.75,27902.75,27886.75,27886.75,1091
2026-05-04 02:40:06.164,27898.75,27898.75,27882.75,27882.75,280
2026-05-04 02:42:00.976,27894.75,27894.75,27878.75,27878.75,1277
2026-05-04 02:43:02.808,27890.75,27890.75,27874.75,27874.75,779
2026-05-04 03:03:20.156,27886.75,27902.75,27871.75,27902.75,10468
2026-05-04 03:05:28.272,27890.75,27906.75,27890.75,27906.75,1393
2026-05-04 03:05:50.944,27894.75,27910.75,27894.75,27910.75,414
2026-05-04 03:07:19.528,27898.75,27914.75,27898.75,27914.75,1005
2026-05-04 03:10:46.704,27902.75,27918.75,27902.75,27918.75,1471
2026-05-04 03:11:02.632,27906.75,27922.75,27906.75,27922.75,209
2026-05-04 03:12:25.892,27910.75,27926.75,27910.75,27926.75,696
2026-05-04 03:13:31.820,27914.75,27930.75,27914.75,27930.75,490
2026-05-04 03:13:31.824,27918.75,27934.75,27918.75,27934.75,176
2026-05-04 03:13:31.824,27922.75,27938.75,27922.75,27938.75,199
2026-05-04 03:13:31.828,27926.75,27942.75,27926.75,27942.75,141
2026-05-04 03:46:34.272,27930.75,27946.75,27923.75,27946.75,14512
2026-05-04 03:46:34.332,27934.75,27950.75,27934.75,27950.75,245
2026-05-04 03:46:34.336,27938.75,27954.75,27938.75,27954.75,205
2026-05-04 03:52:28.296,27942.75,27956.25,27926.75,27926.75,3019
