time,open,high,low,close,volume
2026-05-06 00:00:00.304,28312.5,28313,28312.5,28313,1
2026-05-06 00:00:12.228,28304.5,28313.5,28304.5,28313.5,34
2026-05-06 00:00:13.428,28305,28314,28305,28314,6
2026-05-06 00:00:17.944,28305.5,28314.5,28305.5,28314.5,27
2026-05-06 00:00:18.600,28306,28315,28306,28315,28
2026-05-06 00:02:20.592,28306.5,28315.5,28306.5,28315.5,336
2026-05-06 00:02:29.764,28307,28316,28307,28316,16
2026-05-06 00:02:32.128,28307.5,28316.5,28307.5,28316.5,26
2026-05-06 00:02:53.336,28308,28317,28308,28317,62
2026-05-06 00:02:53.336,28308.5,28317.5,28308.5,28317.5,5
2026-05-06 00:03:04.984,28309,28318,28309,28318,85
2026-05-06 00:04:27.620,28309.5,28318.5,28309.5,28318.5,249
2026-05-06 00:04:28.440,28310,28319,28310,28319,7
2026-05-06 00:04:29.128,28310.5,28319.5,28310.5,28319.5,7
2026-05-06 00:06:34.560,28311,28320,28311,28320,471
2026-05-06 00:06:34.768,28311.5,28320.5,28311.5,28320.5,27
2026-05-06 00:06:39.068,28312,28321,28312,28321,68
2026-05-06 00:06:51.860,28312.5,28321.5,28312.5,28321.5,105
2026-05-06 00:06:52.060,28313,28322,28313,28322,20
2026-05-06 00:06:52.780,28313.5,28322.5,28313.5,28322.5,21
2026-05-06 00:06:53.664,28314,28323,28314,28323,40
2026-05-06 00:08:00.616,28314.5,28323.5,28314.5,28323.5,354
2026-05-06 00:08:00.728,28315,28324,28315,28324,17
2026-05-06 00:15:00.732,28315.5,28324.5,28313.75,28324.5,2037
2026-05-06 00:15:00.732,28316,28325,28316,28325,8
2026-05-06 00:15:00.732,28316.5,28325.5,28316.5,28325.5,16
2026-05-06 00:15:08.456,28317,28326,28317,28326,57
2026-05-06 00:15:13.200,28317.5,28326.5,28317.5,28326.5,25
2026-05-06 00:15:18.024,28318,28327,28318,28327,51
2026-05-06 00:27:26.296,28318.5,28327.5,28318,28327.5,2310
2026-05-06 00:27:26.320,28319,28328,28319,28328,20
2026-05-06 00:27:26.356,28319.5,28328.5,28319.5,28328.5,31
2026-05-06 00:27:26.356,28320,28329,28320,28329,27
2026-05-06 00:27:26.840,28320.5,28329.5,28320.5,28329.5,35
2026-05-06 00:27:50.832,28321,28330,28321,28330,274
2026-05-06 00:27:51.504,28321.5,28330.5,28321.5,28330.5,20
2026-05-06 00:31:31.944,28322,28331,28322,28331,1028
2026-05-06 00:32:07.240,28322.5,28331.5,28322.5,28331.5,109
2026-05-06 00:32:11.900,28323,28332,28323,28332,18
2026-05-06 00:32:25.180,28323.5,28332.5,28323.5,28332.5,61
2026-05-06 00:38:42.004,28324,28333,28315,28315,2468
2026-05-06 00:38:42.220,28323.5,28323.5,28314.5,28314.5,30
2026-05-06 00:38:42.532,28323,28323,28314,28314,10
2026-05-06 00:38:42.904,28322.5,28322.5,28313.5,28313.5,17
2026-05-06 00:41:45.168,28322,28322,28313,28313,824
2026-05-06 00:41:45.736,28321.5,28321.5,28312.5,28312.5,38
2026-05-06 00:46:52.388,28321,28330,28312,28330,1741
2026-05-06 00:46:54.260,28321.5,28330.5,28321.5,28330.5,25
2026-05-06 00:46:54.300,28322,28331,28322,28331,10
2026-05-06 00:46:54.328,28322.5,28331.5,28322.5,28331.5,8
2026-05-06 00:46:54.328,28323,28332,28323,28332,12
2026-05-06 00:47:01.484,28323.5,28332.5,28323.5,28332.5,83
2026-05-06 00:47:02.580,28324,28333,28324,28333,28
2026-05-06 00:47:12.752,28324.5,28333.5,28324.5,28333.5,52
2026-05-06 00:47:12.932,28325,28334,28325,28334,15
2026-05-06 00:47:12.932,28325.5,28334.5,28325.5,28334.5,30
2026-05-06 00:47:12.932,28326,28335,28326,28335,48
2026-05-06 00:47:12.932,28326.5,28335.5,28326.5,28335.5,16
2026-05-06 00:47:12.936,28327,28336,28327,28336,23
2026-05-06 00:47:12.936,28327.5,28336.5,28327.5,28336.5,14
2026-05-06 00:47:12.956,28328,28337,28328,28337,64
2026-05-06 00:47:12.984,28328.5,28337.5,28328.5,28337.5,24
2026-05-06 00:47:13.224,28329,28338,28329,28338,37
2026-05-06 00:47:35.952,28329.5,28338.5,28329.5,28338.5,307
2026-05-06 00:48:22.256,28330,28339,28330,28339,387
2026-05-06 00:48:25.508,28330.5,28339.5,28330.5,28339.5,16
2026-05-06 00:48:44.272,28331,28340,28331,28340,189
2026-05-06 00:50:38.100,28331.5,28340.5,28331.5,28340.5,535
2026-05-06 00:50:38.104,28332,28341,28332,28341,37
2026-05-06 00:50:38.108,28332.5,28341.5,28332.5,28341.5,13
2026-05-06 00:50:38.108,28333,28342,28333,28342,18
2026-05-06 00:50:38.108,28333.5,28342.5,28333.5,28342.5,24
2026-05-06 00:50:38.852,28334,28343,28334,28343,63
2026-05-06 00:50:50.424,28334.5,28343.5,28334.5,28343.5,104
2026-05-06 00:50:50.576,28335,28344,28335,28344,14
2026-05-06 01:08:33.388,28335.5,28344.5,28328.5,28344.5,5825
2026-05-06 01:08:33.388,28336,28345,28336,28345,18
2026-05-06 01:08:49.804,28336.5,28345.5,28336.5,28345.5,101
2026-05-06 01:08:53.440,28337,28346,28337,28346,61
2026-05-06 01:08:58.100,28337.5,28346.5,28337.5,28346.5,27
